Year,Team,Team Abbreviation,Player,Traded Date,Traded Team,Free Agent,Free Agent Date,Waived,Waived Date,Destination Team Abbreviation,Destination Team,Sign Contract,Sign Contract Date,Type,url
2014,Phoenix Suns,PHX,Marcus Thornton,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2014,Phoenix Suns,PHX,Reggie Bullock,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2014,Phoenix Suns,PHX,Jerel McNeal,,,,,,,,,1,"Apr 1, 2015",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2014,Phoenix Suns,PHX,Brandon Knight,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2014,Phoenix Suns,PHX,Earl Barron,,,,,,,,,1,"Sep 24, 2014",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2014,Phoenix Suns,PHX,Danny Granger,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2014,Phoenix Suns,PHX,Brandan Wright,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Marcin Gortat,"Oct 25, 2013",WAS,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Michael Beasley,,,1,"Sep 5, 2013",1,"Sep 3, 2013",,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Luis Scola,"Jul 27, 2013",IND,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Hamed Haddadi,,,1,"Jul 1, 2013",1,"Jun 29, 2013",,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Shannon Brown,"Oct 25, 2013",WAS,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Diante Garrett,,,1,"Jul 1, 2013",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Jared Dudley,"Jul 10, 2013",LAC,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Kendall Marshall,"Oct 25, 2013",WAS,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Wesley Johnson,,,1,"Jul 1, 2013",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Jermaine O'Neal,,,1,"Jul 1, 2013",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Leandro Barbosa,,,,,,,,,1,"Jan 8, 2014",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Ish Smith,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Emeka Okafor,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Shavlik Randolph,,,,,,,,,1,"Mar 1, 2014",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Miles Plumlee,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Gerald Green,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2013,Phoenix Suns,PHX,Eric Bledsoe,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Robin Lopez,"Jul 27, 2012",NOP,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Hakim Warrick,"Jul 27, 2012",NOP,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Ronnie Price,,,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Grant Hill,,,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Michael Redd,,,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Steve Nash,"Jul 11, 2012",LAL,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Josh Childress,,,1,"Jul 17, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Sebastian Telfair,"Feb 21, 2013",TOR,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Michael Beasley,,,,,,,,,1,"Jul 20, 2012",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,P.J. Tucker,,,,,,,,,1,"Jul 31, 2012",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Marcus Morris,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Hamed Haddadi,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Wesley Johnson,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Goran Dragic,,,,,,,,,1,"Jul 19, 2012",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2012,Phoenix Suns,PHX,Jermaine O'Neal,,,,,,,,,1,"Aug 13, 2012",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2011,Phoenix Suns,PHX,Gani Lawal,,,1,"Dec 11, 2011",1,"Dec 9, 2011",,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2011,Phoenix Suns,PHX,Mickael Pietrus,,,1,"Dec 24, 2011",1,"Dec 22, 2011",,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2011,Phoenix Suns,PHX,Zabian Dowdell,,,1,"Dec 15, 2011",1,"Dec 13, 2011",,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2011,Phoenix Suns,PHX,Aaron Brooks,,,1,"Jul 1, 2011",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2011,Phoenix Suns,PHX,Vince Carter,,,1,"Dec 11, 2011",1,"Dec 9, 2011",,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2011,Phoenix Suns,PHX,Garret Siler,,,1,"Jan 5, 2012",1,"Jan 3, 2012",,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2011,Phoenix Suns,PHX,Sebastian Telfair,,,,,,,,,1,"Dec 11, 2011",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2011,Phoenix Suns,PHX,Ronnie Price,,,,,,,,,1,"Dec 13, 2011",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2011,Phoenix Suns,PHX,Michael Redd,,,,,,,,,1,"Dec 29, 2011",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2011,Phoenix Suns,PHX,Shannon Brown,,,,,,,,,1,"Dec 9, 2011",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Jason Richardson,"Dec 18, 2010",ORL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Leandro Barbosa,"Jul 14, 2010",TOR,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Earl Clark,"Dec 18, 2010",ORL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Taylor Griffin,,,1,"Aug 2, 2010",1,"Jul 26, 2010",,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Goran Dragic,"Feb 24, 2011",HOU,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Lou Amundson,,,1,"Jul 1, 2010",,,GSW,Golden State Warriors,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Jarron Collins,,,1,"Jul 1, 2010",,,LAC,Los Angeles Clippers,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Amar'e Stoudemire,"Jul 9, 2010",NYK,1,"Jul 1, 2010",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Dwayne Jones,"Jul 14, 2010",TOR,1,"Oct 21, 2010",1,"Oct 19, 2010",PHX,Phoenix Suns,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Marcin Gortat,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Josh Childress,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Vince Carter,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Mickael Pietrus,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2010,Phoenix Suns,PHX,Aaron Brooks,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2009,Phoenix Suns,PHX,Alando Tucker,"Dec 29, 2009",MIN,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2009,Phoenix Suns,PHX,Stromile Swift,,,1,"Jul 1, 2009",,,PHI,Philadelphia Sixers,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2009,Phoenix Suns,PHX,Matt Barnes,,,1,"Jul 1, 2009",,,ORL,Orlando Magic,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2009,Phoenix Suns,PHX,Shaquille O'Neal,"Jun 25, 2009",CLE,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2009,Phoenix Suns,PHX,Channing Frye,,,,,,,,,1,"Jul 14, 2009",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2009,Phoenix Suns,PHX,Dwayne Jones,,,,,,,,,1,"Apr 5, 2010",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Gordan Giricek,,,1,"Jul 1, 2008",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Eric Piatkowski,,,1,"Jul 1, 2008",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Brian Skinner,,,1,"Jul 1, 2008",,,LAC,Los Angeles Clippers,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Sean Marks,,,1,"Jul 1, 2008",,,NOP,New Orleans Pelicans,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Linton Johnson,,,1,"Jul 1, 2008",,,WAS,Washington Wizards,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Raja Bell,"Dec 10, 2008",CHA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Boris Diaw,"Dec 10, 2008",CHA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,D.J. Strawberry,"Aug 25, 2008",HOU,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Jared Dudley,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Lou Amundson,,,,,,,,,1,"Aug 14, 2008",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Jason Richardson,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Matt Barnes,,,,,,,,,1,"Jul 22, 2008",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2008,Phoenix Suns,PHX,Stromile Swift,,,,,,,,,1,"Mar 4, 2009",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,Jalen Rose,,,1,"Jul 1, 2007",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,Kurt Thomas,"Jul 20, 2007",SEA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,Jumaine Jones,,,1,"Jul 1, 2007",,,NJN,New Jersey Nets,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,Marcus Banks,"Feb 6, 2008",MIA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,Pat Burke,,,1,"Jul 1, 2007",,,GSW,Golden State Warriors,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,Shawn Marion,"Feb 6, 2008",MIA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,James Jones,"Jul 11, 2007",POR,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,Gordan Giricek,,,,,,,,,1,"Mar 4, 2008",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,Brian Skinner,,,,,,,,,1,"Oct 1, 2007",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,Shaquille O'Neal,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,Grant Hill,,,,,,,,,1,"Jul 11, 2007",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2007,Phoenix Suns,PHX,Linton Johnson,,,,,,,,,1,"Feb 22, 2008",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2006,Phoenix Suns,PHX,Tim Thomas,,,1,"Jul 1, 2006",,,LAC,Los Angeles Clippers,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2006,Phoenix Suns,PHX,Eddie House,,,1,"Jul 1, 2006",,,NJN,New Jersey Nets,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2006,Phoenix Suns,PHX,Brian Grant,"Jun 28, 2006",BOS,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2006,Phoenix Suns,PHX,Nikoloz Tskitishvili,,,,,1,"Jun 29, 2006",,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2006,Phoenix Suns,PHX,Dijon Thompson,,,1,"Jul 1, 2006",,,GSW,Golden State Warriors,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2006,Phoenix Suns,PHX,Eric Piatkowski,,,,,,,,,1,"Jul 13, 2006",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2006,Phoenix Suns,PHX,Jumaine Jones,,,,,,,,,1,"Aug 31, 2006",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2006,Phoenix Suns,PHX,Jalen Rose,,,,,,,,,1,"Nov 7, 2006",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2006,Phoenix Suns,PHX,Sean Marks,,,,,,,,,1,"Jul 27, 2006",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2006,Phoenix Suns,PHX,Marcus Banks,,,,,,,,,1,"Jul 20, 2006",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Walter McCarty,,,1,"Jul 1, 2005",,,LAC,Los Angeles Clippers,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Jim Jackson,,,1,"Mar 3, 2006",1,"Mar 1, 2006",,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Bo Outlaw,,,1,"Jul 1, 2005",,,ORL,Orlando Magic,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Jake Voskuhl,"Aug 2, 2005",CHA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Joe Johnson,"Aug 19, 2005",ATL,1,"Jul 1, 2005",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Steven Hunter,,,1,"Jul 1, 2005",,,PHI,Philadelphia Sixers,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Quentin Richardson,"Jun 28, 2005",NYK,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Paul Shirley,,,1,"Jul 1, 2005",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Brian Grant,,,,,,,,,1,"Aug 18, 2005",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Tim Thomas,,,,,,,,,1,"Mar 3, 2006",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Kurt Thomas,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Nikoloz Tskitishvili,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Raja Bell,,,,,,,,,1,"Aug 2, 2005",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Boris Diaw,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Eddie House,,,,,,,,,1,"Sep 9, 2005",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,James Jones,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2005,Phoenix Suns,PHX,Pat Burke,,,,,,,,,1,"Aug 17, 2005",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Antonio McDyess,,,1,"Jul 1, 2004",,,DET,Detroit Pistons,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Donnell Harvey,,,1,"Jul 1, 2004",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Zarko Cabarkapa,"Jan 3, 2005",GSW,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Keon Clark,,,1,"Jul 1, 2004",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Howard Eisley,,,1,"Nov 1, 2004",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Maciej Lampe,"Jan 21, 2005",NOP,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Casey Jacobsen,"Jan 21, 2005",NOP,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Walter McCarty,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Jim Jackson,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Bo Outlaw,,,,,,,,,1,"Nov 8, 2004",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Steve Nash,,,,,,,,,1,"Jul 14, 2004",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Steven Hunter,,,,,,,,,1,"Aug 20, 2004",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2004,Phoenix Suns,PHX,Paul Shirley,,,,,,,,,1,"Sep 30, 2004",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Dan Langhi,,,1,"Jul 1, 2003",,,SAS,San Antonio Spurs,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Bo Outlaw,"Sep 30, 2003",MEM,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Tom Gugliotta,"Feb 19, 2004",UTA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Stephon Marbury,"Jan 5, 2004",NYK,,,,,PHX,Phoenix Suns,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Jake Tsakalidis,"Sep 30, 2003",MEM,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Alton Ford,,,1,"Jul 1, 2003",,,ORL,Orlando Magic,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Scott Williams,,,1,"Jul 1, 2003",1,"Jan 28, 2004",PHX,Phoenix Suns,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Penny Hardaway,"Jan 5, 2004",NYK,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Randy Brown,,,1,"Jul 1, 2003",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Antonio McDyess,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Keon Clark,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Howard Eisley,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Jahidi White,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2003,Phoenix Suns,PHX,Donnell Harvey,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2002,Phoenix Suns,PHX,John Wallace,,,1,"Jul 1, 2002",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2002,Phoenix Suns,PHX,Joe Crispin,,,1,"Jul 1, 2002",,,GSW,Golden State Warriors,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2002,Phoenix Suns,PHX,Milt Palacio,"Sep 17, 2002",CLE,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2002,Phoenix Suns,PHX,Dan Majerle,,,1,"Jul 1, 2002",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2002,Phoenix Suns,PHX,Dan Langhi,,,,,,,,,1,"Sep 27, 2002",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2002,Phoenix Suns,PHX,Scott Williams,,,,,,,,,1,"Jul 19, 2002",Added,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2001,Phoenix Suns,PHX,Tony Delk,"Feb 20, 2002",BOS,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2001,Phoenix Suns,PHX,Vinny Del Negro,"Nov 15, 2001",LAC,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
2001,Phoenix Suns,PHX,Jason Kidd,"Jul 18, 2001",NJN,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/23/roster-turnover
